geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
IGF2BP3,39.9767061329019,-1.5668331223935448,0.15773647199840177,-9.933232958382767,2.984198504861998e-23,2.6496574183065314e-20
SCARNA21,12.362114403825093,-1.7042443383485393,0.17392490918510445,-9.79873639913619,1.1400281185584836e-22,9.915685384662043e-20
SNORD17,43.289954888319635,-1.3558864093760865,0.13850727701481433,-9.789279224881916,1.2518507006795747e-22,1.0670525002452559e-19
OSTCP8,2.908845168724333,-2.0002379019898795,0.2050643833513745,-9.754194606103315,1.7700000241736136e-22,1.479130020201083e-19
KRT1,67.17536797873528,-1.8078778841546261,0.18673627415110156,-9.681449907754633,3.6155160583861784e-22,2.9117458209205395e-19
AL035425.3,30.354276790181256,-2.110778986467087,0.21802650017222514,-9.681295552603581,3.620979575043727e-22,2.9117458209205395e-19
AC004672.1,3.099862546894563,-2.0709169992510352,0.21441658249338663,-9.65838077992363,4.529666335179611e-22,3.5749972136855523e-19
KLHL34,16.43939323199057,-1.7735202189847474,0.1837709115313204,-9.650712423453824,4.881540590186221e-22,3.7826614256935737e-19
SCARNA3,3.1728633349057778,-2.7257929900569344,0.28357365258512013,-9.612292838943262,7.095114495815771e-22,5.39976222673522e-19
AC009303.2,4.118083131017706,-1.8244786466589515,0.1903890570151348,-9.582896597433729,9.43606814017175e-22,7.055364702911928e-19
SCGB1B2P,105.82299088374589,-1.284724558391913,0.1341949514498034,-9.573568487578115,1.0327806481958611e-21,7.588979042320586e-19
BNIP3P42,3.2856648249983174,-1.8576427190827434,0.1954115799826273,-9.506308271228827,1.9754900608959564e-21,1.4270069644970298e-18
LINC01606,17.969868469910068,-2.4550540736795856,0.259420648956366,-9.463603161722567,2.975107102072186e-21,2.113268159720242e-18
SNORA79B,8.697330531093646,-1.4072860622901657,0.14961602247186537,-9.405984994386545,5.154512282434016e-21,3.5432283704041175e-18
TAF9BP1,3.402748974765656,-1.757232291588733,0.1872435527428816,-9.384741241273726,6.307111580750609e-21,4.26671092793667e-18
GABBR2,98.48851506877358,-1.9109727657892523,0.20385799161753107,-9.37403900934397,6.980877927091823e-21,4.6159713222033914e-18
AL589787.2,56.78377319033778,-2.1462895793633923,0.22898276355500027,-9.373149079178907,7.040008821023967e-21,4.6159713222033914e-18
NTS,143.00191783028163,-2.3887144598258723,0.2553912911451569,-9.353155501564057,8.507103625149015e-21,5.493397718185241e-18
SNORA22C,3.237901724703623,-2.196164099690878,0.2349595592342856,-9.346987655441646,9.017946988226298e-21,5.7363564580778594e-18
GFRA3,65.97956691435216,-1.4396179776175304,0.15421389077562425,-9.335203011719116,1.0079789570475204e-20,6.317508113295335e-18
GCNT3,38.266798219681114,-1.2193974809137225,0.13095946124681768,-9.311259143129332,1.2632575667211621e-20,7.802720903781044e-18
SF3A3P1,4.672227226750946,-1.3688794373573878,0.14723115055632738,-9.297485159797654,1.4380672469550235e-20,8.755569713996592e-18
FABP7,844.2404069209438,-2.0988198168842676,0.22609042725247247,-9.283098990036144,1.646194553621225e-20,9.881572631096196e-18
ELAVL3,10.183065220874445,-1.7276437614460973,0.18632545884420265,-9.272183050898477,1.8237433413267452e-20,1.0795294092222855e-17
FOXG1,8.017603496051203,-2.612755426957003,0.28191530780010887,-9.267873558712777,1.8989382796024807e-20,1.1086417881969605e-17
AC093675.2,3.489815006712663,-1.9524696633350176,0.211223923202477,-9.2436009791533,2.3833809780192985e-20,1.3726664040838443e-17
RNU6ATAC,3.382140849314887,-2.1672913938199723,0.23470279179153714,-9.234195201840459,2.6023491943920396e-20,1.4787936042105912e-17
AC023424.2,8.229511420692994,-1.3573373865302425,0.147211817796053,-9.220301785898029,2.9626520046605863e-20,1.661385076139862e-17
SNORD3B-2,5.898109614842677,-2.261659987521273,0.2453851832027955,-9.216774859842097,3.0617051289521725e-20,1.6946339076728915e-17
SOX8,262.4856079514973,-1.3642928301919945,0.14824756774302275,-9.202800767408913,3.4873910061070095e-20,1.9055015037086492e-17
PHACTR2-AS1,3.111999365837766,-1.876481507912254,0.20467958999041194,-9.16789753194325,4.823341880425112e-20,2.6021013620485807e-17
RLBP1,10.563480108590038,-2.0377728224738942,0.22237891435356358,-9.163516372033405,5.0233180964688703e-20,2.6761099244175845e-17
DDX18P5,2.503302131967889,-2.1289172028172385,0.23243419615158456,-9.159225441289376,5.2271140671600634e-20,2.7503009188678364e-17
AC006518.2,3.572034477086126,-1.4956346675536945,0.1635145223587573,-9.146800210639475,5.864483965118491e-20,3.048029781821768e-17
SNORA38,2.8281109998335885,-2.2526660198011488,0.2465437810988613,-9.136981714812977,6.421963010206656e-20,3.297561946168645e-17
NFYCP2,4.279022639759644,-3.161682678876641,0.34612225744844893,-9.13458354913087,6.565899515173465e-20,3.331334183775927e-17
SNORA20,2.643381457636719,-2.079655710742175,0.22903962967407623,-9.079894661467662,1.0867998212390406e-19,5.4492143036925493e-17
EEF1A1P32,3.2001090643187706,-2.009551275136767,0.22190547812132133,-9.055888534838669,1.3546037460076537e-19,6.713006633848859e-17
AC023389.1,4.050306015099094,-1.3663803488443091,0.15094213563101966,-9.052345411253798,1.3992986458023786e-19,6.854794136258802e-17
CXCL1,133.47469116599945,-1.32399515955796,0.1464518925105005,-9.040478322689005,1.5598774437266226e-19,7.554592815248287e-17
AC092910.1,2.777855989169999,-2.650223276568543,0.2934768991846854,-9.030432323399854,1.70994904359874e-19,8.188350369565697e-17
SRRM1P3,6.112164835190899,-1.1647322114282042,0.12905747895025294,-9.024910612713635,1.7984213276418788e-19,8.516324284752136e-17
RNU6-107P,2.083067787107699,-2.6642994066339596,0.2966673202758356,-8.980764730529621,2.68891257795711e-19,1.259327089669825e-16
RN7SL359P,3.3507400734835664,-1.8434378159319191,0.20531464385513065,-8.97859880483071,2.742367915899919e-19,1.2704019370406375e-16
LPO,20.171841075365865,-1.393013027724705,0.15562340747736816,-8.95117932646017,3.517044854448212e-19,1.6117519855024554e-16
SNORA22,7.091782565524881,-1.2967354920435785,0.145089775120471,-8.937469859381011,3.9818226425885955e-19,1.8053329702604613e-16
AC004898.1,4.030822918081711,-1.4732321746570416,0.16515789722999658,-8.920143688953845,4.656836208705305e-19,2.089154761882225e-16
AL513412.1,1.9340542044531301,-2.730908102442898,0.3069284939140201,-8.89753853615138,5.709886490003757e-19,2.5348922116403136e-16
MYH7,11.607256787501939,1.9942828723168606,0.22430809557358972,8.89081986638591,6.0659647961305065e-19,2.665209831405011e-16
AC092168.2,4.464089893234132,-1.629501091907836,0.1834169820420737,-8.884134248452783,6.442045993962421e-19,2.8015669205784125e-16
PSMA1P1,2.002945655896667,-2.0373302160464775,0.22965097925707018,-8.871419676229205,7.221923109314155e-19,3.0779114099585994e-16
SHC4,495.94916668612564,-1.310198055319776,0.1480398252531734,-8.850308037577816,8.727806275318777e-19,3.68287500641397e-16
AC011755.1,3.3239327516366024,-1.647065301371472,0.18649115082251697,-8.831868397546534,1.0294152047903628e-18,4.3012398640157326e-16
NPY6R,9.184756647464534,-1.4519600783687188,0.1654286171234257,-8.776958325689302,1.6795520231378955e-18,6.94959491981689e-16
AL162578.1,3.0492999071803726,-1.8444398201147165,0.21023255635910248,-8.773331077058263,1.7345707782535568e-18,7.108237692152724e-16
CYP27C1,81.30230939105815,-1.1980187973221952,0.1365791947604101,-8.771605363641095,1.7613678052403243e-18,7.149308046813084e-16
EGFR-AS1,5.13461108903359,-1.8659943184934156,0.21314587982505773,-8.754540880757137,2.049360103462936e-18,8.239780966932724e-16
AC013467.1,1.9579428313685598,-2.867297644831799,0.3283325347009564,-8.732907469688676,2.482081414796797e-18,9.886339048338757e-16
RN7SL752P,5.625771782295899,-1.5586427097345659,0.17861972654629887,-8.726039054429748,2.6374763471051094e-18,1.0408018929377099e-15
CDH19,99.33420265699317,-2.007006908093595,0.23030746449628858,-8.714467472789785,2.9212856963838765e-18,1.1387161497227471e-15
AL355531.1,2.623092425457721,-2.321544131517382,0.26645348749993375,-8.712755660659008,2.965754537160068e-18,1.1387161497227471e-15
AC025576.3,2.807078064078348,-2.0466364597130187,0.23488298871096258,-8.713429912251014,2.948159852792328e-18,1.1387161497227471e-15
SNORA80E,4.1449679856605535,-1.3519456490199593,0.15524809340729584,-8.708291479452237,3.084891988272412e-18,1.173884032573053e-15
TSPYL6,3.243445908682403,-1.8430300601190095,0.21167563918745014,-8.706859547909088,3.1240982045492384e-18,1.1782826670768495e-15
BARX1,60.317757112026015,-1.389692164065046,0.15967215425146092,-8.703409624426302,3.2205887834345176e-18,1.2040199417648747e-15
SNORD3B-1,7.019661306532734,-2.0500233949944806,0.2356838110047203,-8.698193508732013,3.3720915768530213e-18,1.2496971383817298e-15
AC016549.1,2.250432393250729,-2.4497522319606997,0.2819623701285016,-8.688224002530015,3.681493435248194e-18,1.35259973031761e-15
